Key Pressed,Hold Duration (s),Key Release Time (s),Key Press Time (s)
p,0.0913,1.5414,1.4501
u,0.0784,2.0359,1.9574
e,0.0875,2.1366,2.0492
b,0.0884,2.5061,2.4177
l,0.0608,2.7375,2.6766
o,0.0701,2.896,2.8258
space,0.0781,8.5253,8.4472
l,0.0739,9.1624,9.0885
g,0.0884,9.4701,9.3816
i,0.042,9.5381,9.4961
u,0.0556,9.5477,9.4921
n,0.0761,9.7993,9.7232
a,0.1255,9.9385,9.813
s,0.1353,10.0405,9.9052
space,0.0748,10.094,10.0193
p,0.087,10.2936,10.2066
e,0.1213,10.4592,10.3379
r,0.1042,10.5082,10.4039
s,0.1122,10.8646,10.7524
o,0.0678,10.8855,10.8177
n,0.0819,11.2538,11.1719
a,0.1035,11.3901,11.2866
s,0.1126,12.04,11.9274
space,0.0812,12.1509,12.0697
d,0.0686,12.3393,12.2707
e,0.0706,12.5009,12.4303
space,0.0768,12.5737,12.497
e,0.0789,13.0725,12.9936
n,0.0712,13.1557,13.0845
f,0.114,13.4422,13.3282
a,0.1282,13.5962,13.468
a,0.1062,14.0243,13.9181
r,0.1007,14.331,14.2303
o,0.0751,14.4551,14.3799
n,0.0832,16.0079,15.9247
space,0.0904,16.1327,16.0423
c,0.1002,16.5548,16.4547
u,0.0784,16.6294,16.551
a,0.0909,17.1812,17.0903
n,0.0909,17.26,17.169
d,0.0973,17.5273,17.43
o,0.0777,17.5836,17.5059
space,0.0779,17.6954,17.6175
v,0.0689,17.8758,17.807
i,0.0694,17.9587,17.8893
e,0.093,18.0991,18.0062
r,0.0742,18.2664,18.1923
o,0.0636,18.339,18.2754
n,0.1037,18.5354,18.4317
space,0.0464,18.5621,18.5157
a,0.0816,18.7185,18.6369
l,0.0773,18.7706,18.6933
space,0.0878,18.8646,18.7768
v,0.0628,19.047,18.9841
i,0.0703,19.1231,19.0529
e,0.0723,19.376,19.3037
j,0.08,19.7255,19.6454
o,0.0698,20.9239,20.8541
space,0.0783,22.6544,22.5762
s,0.1166,23.7489,23.6323
o,0.0765,23.7872,23.7107
b,0.0617,24.0344,23.9727
r,0.0763,24.3648,24.2885
e,0.1087,24.4443,24.3357
space,0.0948,24.5802,24.4854
e,0.0903,24.7213,24.631
l,0.087,24.7748,24.6878
space,0.0801,24.8636,24.7835
b,0.0644,25.168,25.1036
u,0.0614,25.2508,25.1894
r,0.0435,25.9107,25.8672
r,0.0411,26.0288,25.9878
o,0.0823,26.2169,26.1346
space,0.0873,26.3637,26.2764
y,0.0674,26.6298,26.5624
space,0.0595,26.683,26.6235
a,0.1128,26.8822,26.7695
l,0.0675,26.8949,26.8274
n,0.0721,27.205,27.1329
i,0.0507,27.3559,27.3051
ntilde,0.094,27.9211,27.8271
o,0.1014,29.3985,29.2971
space,0.1072,29.5173,29.41
c,0.1333,29.884,29.7507
m,0.084,30.2951,30.2111
i,0.0672,30.4562,30.389
n,0.0664,30.713,30.6466
a,0.1059,30.8439,30.7381
n,0.0706,30.9023,30.8317
d,0.0864,31.0749,30.9885
o,0.0514,31.1052,31.0538
period,0.0911,32.509,32.4179
space,0.0982,32.7162,32.6181
Shift_R,0.1284,33.4959,33.3676
e,0.0662,33.6912,33.625
c,0.0792,34.0082,33.929
[65105],0.0781,34.3301,34.252
i,0.0735,34.9407,34.8672
a,0.0825,35.1593,35.0768
n,0.0612,35.2141,35.1529
Return,0.0932,38.496,38.4027
Return,0.0908,39.5751,39.4843
exclamdown,0.0743,42.6724,42.5981
a,0.1091,43.5076,43.3985
r,0.1191,43.8674,43.7483
e,0.101,43.9291,43.8282
c,0.1066,44.3658,44.2592
e,0.1169,45.6024,45.4855
space,0.112,45.7023,45.5903
m,0.0648,46.1351,46.0703
e,0.0694,46.2211,46.1517
n,0.0782,46.3407,46.2625
t,0.0826,46.5483,46.4656
i,0.0601,46.6187,46.5586
r,0.0825,46.8775,46.795
a,0.0953,47.7188,47.6236
exclam,0.0739,48.9315,48.8576
space,0.0876,51.4522,51.3646
exclamdown,0.0742,52.539,52.4648
u,0.0757,55.7943,55.7186
e,0.0931,55.8547,55.7616
space,0.1011,56.0019,55.9008
v,0.0801,56.2242,56.1441
i,0.057,56.311,56.254
e,0.0736,56.4628,56.3892
j,0.0828,56.8299,56.7472
o,0.088,56.9842,56.8962
space,0.0699,57.1134,57.0435
t,0.0837,57.5168,57.4331
a,0.0559,57.8883,57.8324
n,0.074,58.0078,57.9338
space,0.0722,58.2782,58.2059
e,0.078,58.456,58.3779
g,0.0752,58.6938,58.6186
o,0.0701,58.7869,58.7168
i,0.0802,59.1123,59.032
s,0.0917,59.1862,59.0945
t,0.0983,59.4926,59.3944
exclam,0.0793,62.1817,62.1024
space,0.1011,62.826,62.7249
V,0.0929,63.486,63.3931
Shift_R,0.1096,63.4941,63.3845
a,0.1141,63.7064,63.5923
space,0.0784,63.8308,63.7524
m,0.0806,64.0485,63.9679
o,0.0603,64.2105,64.1502
n,0.0843,64.4256,64.3413
t,0.0791,64.6592,64.5801
a,0.1274,64.808,64.6806
d,0.0911,65.5984,65.5073
o,0.1006,65.6948,65.5942
space,0.0747,65.7575,65.6828
e,0.0659,65.9021,65.8362
n,0.0867,65.963,65.8763
space,0.0521,66.0081,65.956
e,0.0932,66.3245,66.2313
l,0.1012,66.3815,66.2803
